median_color_chip_size,median_color_chip_width,median_color_chip_height,image_height,image_width,run_date,plantcv_version,sample,trait,value,label
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.6526162232715268,81.18
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.6910054128757342,81.57
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.648777304311106,81.96
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.6526162232715268,82.35
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5950324388652155,82.75
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.6257437905485815,83.14
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.7562670352028869,83.53
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5643210871818496,83.92
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.648777304311106,84.31
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.7025221697569964,84.71
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.61806595262774,85.1
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5988713578256363,85.49
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.8560789281738262,85.88
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.4875427079734347,86.27
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5758378440631118,86.67
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.556643249261008,87.06
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.556643249261008,87.45
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5067373027755384,87.84
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.6449383853506853,88.24
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.602710276786057,88.63
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5911935199047949,89.02
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5297708165380628,89.41
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5220929786172214,89.8
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5950324388652155,90.2
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5182540596568006,90.59
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5105762217359592,90.98
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5796767630235327,91.37
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5835156819839533,91.76
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5374486544589043,92.16
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.49138162693385545,92.55
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5297708165380628,92.94
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5528043303005874,93.33
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.49138162693385545,93.73
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.49138162693385545,94.12
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5105762217359592,94.51
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5220929786172214,94.9
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.4990594648546969,95.29
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.5220929786172214,95.69
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.4337978425275443,96.08
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.4337978425275443,96.47
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.3838918960420746,96.86
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.4990594648546969,97.25
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.483703789013014,97.65
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.4491535183692272,98.04
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.42228108564628203,98.43
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.49138162693385545,98.82
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.4491535183692272,99.22
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,0.06526162232715267,99.61
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,saturation_frequencies,39.913240431494486,100.0
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,0.0
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,0.39
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,0.78
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,1.18
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,1.57
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,1.96
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,2.35
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,2.75
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,3.14
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,3.53
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,3.92
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,4.31
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,4.71
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,5.1
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,5.49
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,5.88
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,6.27
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,6.67
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,7.06
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,7.45
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,7.84
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,8.24
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,8.63
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,9.02
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,9.41
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,9.8
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,10.2
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,10.59
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,10.98
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,11.37
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,11.76
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,12.16
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,12.55
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0,12.94
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.015355675841682983,13.33
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.0422281085646282,13.73
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.06526162232715267,14.12
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.09597297401051864,14.51
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.16507351529809206,14.9
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.1420400015355676,15.29
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.18810702906061652,15.69
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.14587892049598833,16.08
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.226496218664824,16.47
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.21114054282314101,16.86
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.2879189220315559,17.25
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.3109524357940804,17.65
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.28024108411071447,18.04
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.2764021651502937,18.43
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.3339859495566048,18.82
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.37621405812123304,19.22
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.3608583822795501,19.61
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.3954086529233368,20.0
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.42228108564628203,20.39
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.3992475718837575,20.78
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.41844216668586126,21.18
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.37237513916081233,21.57
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.3455027064378671,21.96
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.3301470305961841,22.35
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.35318054435870855,22.75
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.406925409804599,23.14
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.437636761487965,23.53
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.42228108564628203,23.92
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.3570194633191293,24.31
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.406925409804599,24.71
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.41460324772544055,25.1
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.3838918960420746,25.49
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.42612000460670274,25.88
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.44147568044838575,26.27
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.42995892356712345,26.67
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.42612000460670274,27.06
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.4606702752504895,27.45
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.44531459940880647,27.84
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.5259318975776421,28.24
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.5067373027755384,28.63
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.5873546009443741,29.02
[np.float64(33869.0)],[np.float64(184.2360382080078)],[np.float64(190.30174255371094)],[3024],[4032],['2025-05-21T12:09:27.821503Z'],['4.8.dev110+gb56a9b06'],female_3,value_frequencies,0.5528043303005874,29.41
